Lambda,dvdl,#Frame,D248_chi1,D248_chi2,V249_chi1,V249_chi2,N250_chi1,N250_chi2,T251_chi1,S272_chi1,S285_chi1,R286_chi1,R286_chi2,R286_chi3,R286_chi4,R286_chi5,S287_chi1,D290_chi1,D290_chi2,F291_chi1,F291_chi2,T292_chi1,weight_dvdl
2,-34.3424,37691.0,79.9138,-17.2133,167.1189,127.9662,65.7952,41.2162,49.3078,52.9998,-61.1798,61.2697,63.6771,179.6564,-153.9722,-16.1201,51.6109,175.149,-22.8994,80.514,29.1266,67.2176,-1.8362881279999999
2,-39.7782,37692.0,90.3545,-35.1824,169.7989,125.5349,81.6882,30.7646,58.9222,65.9912,-68.6019,55.623,71.2967,171.8011,-148.2841,8.887,65.4313,-177.6271,-72.6218,67.7386,41.9539,52.5559,-2.126940354
2,-45.74470000000001,37693.0,50.3098,31.5041,170.3359,129.7672,78.6392,47.1718,56.9168,39.1241,-50.9883,52.0011,68.9943,178.7267,-164.0126,12.7944,76.408,176.7234,-10.3644,65.0731,41.6179,47.2205,-2.4459691090000004
2,-35.2817,37694.0,60.7819,-8.9772,176.0467,130.5368,66.8635,84.3738,80.3501,45.2927,-60.4232,56.5518,68.232,172.6286,174.0073,-1.3456,52.7886,179.4182,-37.2388,79.8939,49.3559,61.9794,-1.886512499
2,-27.5816,37695.0,58.8786,15.7417,-179.4311,125.5781,167.2218,47.7816,62.5096,58.1167,-62.0038,62.5226,50.3219,177.977,-126.9777,9.0628,51.3789,173.9564,-62.2824,66.3518,54.5293,46.76,-1.474788152
2,-28.7974,37696.0,58.4167,4.4368,-168.6412,120.3986,-179.9861,-84.5106,78.4079,65.7883,-57.9174,60.7421,59.2207,169.2127,-158.1381,4.4793,62.5319,176.0913,-56.0071,59.0195,51.002,49.1929,-1.5397969779999998
2,-30.2832,37697.0,58.7486,6.7085,-179.6677,127.5246,-179.2278,-80.7548,75.8738,82.0815,-71.7524,52.5998,73.7483,-179.2489,-160.0483,7.2737,57.9475,-170.6636,-70.4367,58.0186,52.0738,76.4839,-1.619242704
2,-35.552,37698.0,61.7239,9.6993,-179.0071,135.5164,165.2585,-36.6247,47.0051,69.6133,-70.6312,58.5626,39.6076,153.8951,178.7229,22.3896,49.772,177.4886,-71.9788,65.0538,40.7296,77.6516,-1.9009654399999998
2,-50.2205,37699.0,53.7282,8.8296,168.5351,128.7522,165.6972,-109.7402,59.0828,48.551,-64.0723,63.2172,81.3204,-162.7306,-163.9903,16.4044,60.9902,-173.2267,-71.8033,60.7181,41.2834,62.7692,-2.685290135
2,-46.1129,37700.0,59.9188,-3.8189,174.7806,134.0005,157.9956,-99.4646,42.2693,75.5778,-68.9839,52.9317,60.7403,-176.7756,-170.1288,-6.24,79.9318,-176.4944,-74.4937,61.143,42.6836,61.2408,-2.465656763
2,-51.0815,37701.0,61.9518,3.8002,163.6756,118.8049,149.2395,-115.4838,64.0163,49.5426,-60.7449,48.5264,53.9805,179.8508,-156.9075,6.9929,58.0743,-170.1922,-65.8356,79.8841,43.8382,42.4076,-2.731327805
2,-34.8017,37702.0,51.6883,35.7421,152.5016,127.8408,140.7265,-75.4962,51.4117,43.7966,-70.082,54.2467,70.2055,-165.2117,-161.8323,5.7917,66.515,178.2995,178.4219,47.0683,73.9359,71.5111,-1.8608468989999998
2,-75.8562,37703.0,49.1455,9.9252,171.8167,127.6848,155.8743,-103.2411,46.7682,59.6348,-75.2929,54.1828,71.1219,-169.1468,-146.5271,-24.1562,70.0616,-166.924,174.8267,46.2474,73.5274,64.4325,-4.056031014
2,-41.1932,37704.0,58.6959,3.6179,170.1644,121.1804,165.4246,-57.8526,49.6279,78.4606,-66.8982,58.6612,71.8364,-179.6383,-137.4579,-5.6461,75.7488,-173.5578,-177.8693,62.2804,53.1098,85.2432,-2.2026004039999996
2,-46.7069,37705.0,67.6739,-16.0931,174.2118,125.6642,173.0197,-78.1271,72.8236,58.8151,-63.0544,66.2269,71.2602,-171.3203,-172.0423,-0.017,59.5109,-168.7217,-51.35,60.9874,66.1092,36.1972,-2.497417943
2,-45.4415,37706.0,55.9917,20.7855,166.1432,122.9228,173.1483,-60.5455,48.3655,48.2069,-59.1043,50.0969,68.1379,-171.1332,-134.8943,-2.749,56.6268,170.7756,-4.3591,55.2054,45.561,74.2083,-2.429757005
2,-61.4971,37707.0,59.6631,12.7513,178.4957,127.9732,169.5094,-86.0565,56.8069,39.9807,-73.2467,53.1999,67.6376,173.089,-127.4669,-2.045,65.1897,-170.5239,-35.0622,75.2618,35.3059,72.8771,-3.288249937
2,-48.9575,37708.0,52.7319,14.8179,173.7456,120.9965,167.1728,-94.4352,52.2677,70.2759,-67.9402,71.2084,63.7121,-177.0301,75.329,-0.8236,60.9357,174.8992,-35.0038,62.5101,36.1186,62.246,-2.617757525
2,-43.15140000000001,37709.0,60.4372,-7.1395,-179.2667,125.0925,144.5536,-105.2234,44.0284,70.6359,-71.249,59.7057,68.3034,-166.7087,-158.965,4.426,51.944,-179.779,-133.0377,61.2289,47.7221,39.4975,-2.3073053580000003
2,-40.45830000000001,37710.0,50.9408,9.5144,173.0094,125.0329,164.6563,-146.6209,72.8878,60.1615,-73.5608,53.7739,60.2638,-165.5188,-153.1885,-2.8259,62.6132,178.6769,69.3078,64.1474,18.1058,62.1683,-2.1633053010000003
2,-30.0109,37711.0,54.1742,35.6877,171.5372,121.8683,159.5296,-90.1294,33.1388,42.5731,-61.3505,55.4421,80.642,-169.6934,-169.2859,2.2514,64.2638,167.6836,2.5663,75.0058,40.4589,47.7342,-1.6046828229999999
2,-44.0368,37712.0,60.8465,9.9113,167.681,130.5935,-170.9846,-90.0007,58.4977,40.6407,-67.0217,54.0667,71.9898,-171.3412,-105.5223,-26.4346,89.8766,-170.5426,-35.4394,70.581,41.1853,57.7812,-2.354647696
2,-32.5111,37713.0,44.0444,33.8006,174.8891,120.0491,-174.2945,-29.9839,172.7392,61.2809,-75.2188,70.684,79.91,-178.2631,-110.108,-12.1859,-178.9266,-172.2211,-14.2609,61.913,39.7382,47.7703,-1.7383685169999998
2,-44.479,37714.0,64.98,-18.5957,154.4917,129.4091,179.3867,7.9822,175.2434,47.958,-67.4565,63.0334,76.1262,-161.9622,-98.3605,9.9551,179.7374,-176.8594,21.3513,65.0525,32.494,42.775,-2.3782921299999997
2,-31.591000000000005,37715.0,51.4585,-9.9268,170.0768,124.1295,168.8886,159.8982,157.9321,66.0216,-44.6306,69.2344,71.6431,-164.0463,-154.0586,0.4112,60.2303,176.3112,69.8145,81.321,33.249,58.9601,-1.68917077
2,-41.0133,37716.0,63.9804,9.2653,161.8109,128.3734,171.495,137.3081,154.4622,55.9005,-40.2194,41.9221,146.5231,171.8341,110.5513,-2.916,76.766,-179.017,14.6702,50.8998,41.443,55.6705,-2.192981151
2,-40.207,37717.0,77.0792,-27.246,158.9743,121.3994,158.5984,69.5339,-178.3194,65.7785,-61.8754,56.4515,103.1818,-175.8966,-169.8315,0.6308,42.3955,178.5311,54.9341,81.1405,16.608,59.0617,-2.14986829
2,-26.5961,37718.0,57.8204,-1.2299,-179.3302,131.4878,-179.1057,126.0569,168.2333,61.6596,-59.9769,51.5576,146.3409,179.8887,141.1722,22.7418,104.6324,167.0531,69.1956,56.8065,31.6674,64.8224,-1.4220934669999998
2,-29.009500000000003,37719.0,63.0796,24.5677,159.4198,125.5346,176.2467,-28.9927,160.9579,66.2678,-59.2681,76.2973,170.5069,167.5563,103.7894,-3.5967,57.5326,175.3287,-129.3954,66.7633,43.1524,56.9845,-1.5511379650000001
2,-49.9629,37720.0,54.3631,-1.2785,157.5482,120.5604,164.3861,-81.4308,168.9116,53.1332,-45.1559,59.4657,-162.0674,-174.1518,106.4401,-6.9633,55.1248,166.8053,-133.976,46.2356,64.0348,63.7665,-2.6715162629999996
2,-33.9882,37721.0,67.0289,16.7548,168.5979,130.515,167.4256,34.7373,173.4832,69.6253,-62.5931,67.6418,168.7511,165.6441,99.8874,-4.0212,58.8308,-176.5316,134.3319,49.9017,57.8009,40.8397,-1.817349054
2,-30.553,37722.0,63.4287,37.784,168.4518,136.5064,175.458,46.0648,-175.2203,43.6844,-70.4598,55.0774,178.8887,171.3501,136.631,5.3394,66.0337,161.3499,-125.3347,67.4797,23.9548,48.963,-1.63366891
2,-28.7826,37723.0,50.8503,12.7757,166.9304,127.32,176.4795,-27.1635,-172.1016,69.149,-71.4054,68.389,164.2251,162.3682,106.6228,4.2636,59.3415,175.1152,-137.3445,49.706,45.787,78.1172,-1.539005622
2,-38.4626,37724.0,49.7997,-40.1634,170.0837,126.5498,161.8281,-114.0402,163.9047,52.9036,-44.2383,58.7263,167.1872,161.4875,136.9636,7.9681,54.2738,173.895,-65.1638,56.3048,36.5941,51.2182,-2.056595222
2,-46.3791,37725.0,54.1451,-15.4765,162.8946,121.942,158.2314,166.4785,170.3703,79.2356,-54.9337,55.4319,-176.0175,177.9212,92.9039,4.6103,52.2669,-177.739,-109.6429,47.1927,55.9105,74.3411,-2.479890477
2,-30.0107,37726.0,53.7295,10.848,169.4302,122.1093,165.031,-120.2326,173.3244,43.1901,-69.9309,63.1825,-179.855,174.6747,94.8986,-12.5876,60.3692,166.3334,-152.3592,54.3371,46.9067,63.3084,-1.604672129
2,-36.6957,37727.0,52.1003,4.2901,165.4208,123.1617,170.9132,14.5296,-174.0841,34.3528,-53.1449,65.0203,163.1047,165.1733,74.8961,4.027,64.9135,172.1249,-146.7388,53.5143,38.2667,46.8025,-1.962119079
2,-47.6043,37728.0,50.909,10.3146,155.9052,129.3389,170.0083,-11.4931,173.9763,58.4976,-69.0866,61.5297,178.7357,-179.0234,120.4081,-13.0032,44.6322,171.2178,162.9354,36.7549,50.869,42.8118,-2.545401921
2,-39.0789,37729.0,39.0648,34.3228,-178.141,139.2253,173.624,-9.5101,173.9132,57.1223,-54.7865,61.3705,-174.4051,175.0479,117.6867,-16.6821,75.3162,155.5415,-158.5659,53.3161,34.2577,65.4369,-2.0895487829999997
2,-36.042,37730.0,68.3894,-5.1193,173.1616,119.9521,165.3375,-73.9054,-175.0417,49.9833,-54.0875,64.0673,164.9614,-165.3125,170.8105,2.3123,65.2126,166.6397,-134.3076,41.1381,53.7461,71.5429,-1.92716574
2,-26.0417,37731.0,59.4139,-9.1836,-177.2837,118.3836,-174.2935,163.7314,164.4945,59.9797,-57.8421,52.205,158.9153,-172.8027,158.7547,-17.8254,57.4115,-170.9726,138.5628,58.0769,33.6109,44.9935,-1.392449699
2,-29.637,37732.0,58.9735,37.3436,169.8151,127.3537,160.8757,128.7126,155.4445,65.1641,-51.3057,63.2596,152.7758,174.8983,105.1999,4.2535,71.6496,-177.3532,145.4177,72.1563,21.0458,42.6822,-1.58469039
2,-27.372900000000005,37733.0,60.2386,-17.6045,176.9487,121.5357,164.701,-48.3184,165.1595,64.8126,-49.5032,63.0075,-179.4506,-173.6808,111.3129,-1.8319,86.6728,177.1166,-159.7049,41.6149,58.1457,48.5073,-1.4636289630000001
2,-33.3596,37734.0,43.7865,26.9918,170.0552,126.4036,156.9863,-166.0007,175.6823,53.58,-65.9038,66.1176,169.7433,169.0743,108.9355,11.2984,50.3107,160.8698,-174.4806,51.8232,36.2767,61.5613,-1.7837378119999998
2,-34.3473,37735.0,50.3772,-4.6538,173.6792,124.3094,146.5415,-123.1104,178.4111,57.7721,-69.553,40.588,178.7715,-175.1451,100.0417,-5.2309,67.9576,170.6833,-153.5703,72.5819,18.2801,44.5328,-1.8365501309999996
2,-29.112700000000004,37736.0,54.1316,-21.2168,169.3735,131.408,152.1832,-81.3782,-164.9307,57.1313,-61.6811,60.5626,170.523,174.8046,130.8771,-10.1688,71.7507,160.5684,-128.7757,67.4014,21.0451,74.4805,-1.5566560690000002
2,-28.0256,37737.0,66.3535,-53.1505,166.1653,130.5162,-176.5554,-33.1367,176.9463,39.9906,-50.6562,72.8601,159.3226,165.8792,109.8808,12.5024,62.7869,175.2252,-152.4805,53.6299,30.6037,70.1577,-1.4985288319999999
2,-40.4474,37738.0,61.1589,84.2293,164.5981,129.3069,149.4144,12.805,175.9288,47.4962,-69.8523,57.6302,158.0597,169.7648,82.3203,-6.0189,62.345,-165.2076,-50.8719,66.1672,18.4108,61.2168,-2.162722478
2,-58.63620000000001,37739.0,56.7103,9.6465,172.6882,130.1445,161.5315,41.1228,171.3893,49.9543,-54.5595,76.5758,-165.1689,163.0834,115.6731,-15.106,62.6927,-176.1219,-65.5259,61.6582,35.183,62.7775,-3.1352776140000005
2,-36.9855,37740.0,64.3223,11.3786,166.9142,131.6729,172.1311,8.602,165.9686,57.7495,-53.2344,63.1624,161.4169,158.8224,80.6046,-5.3536,75.8081,-179.5235,1.3331,62.0318,53.4974,69.1819,-1.977614685
2,-39.3247,37741.0,59.8104,153.2626,148.9736,133.7188,162.265,1.7435,159.6579,50.1937,-64.7012,71.9457,170.3406,174.4351,79.6903,1.7099,63.2305,162.5833,31.431,58.0044,45.7211,43.8617,-2.1026917089999997
2,-30.3433,37742.0,64.0862,139.0484,159.8509,132.6719,170.4403,-26.1076,177.1509,58.7955,-56.535,73.3776,166.46,153.5763,50.8303,9.683,42.5907,173.8555,28.5221,59.2138,30.4201,23.8894,-1.6224562509999998
2,-23.4294,37743.0,63.5762,179.23,168.0084,123.7544,166.2973,142.3197,177.7418,61.1528,-73.1175,53.918,87.3712,168.1874,178.8637,0.5535,68.0498,-179.9576,-10.1876,76.0633,21.2749,65.8206,-1.2527700179999999
2,-39.3299,37744.0,48.8515,178.748,149.6527,124.4092,158.0945,97.6721,-177.0785,45.7891,-72.7404,40.2088,68.3248,166.473,-169.3723,-1.0338,51.3728,179.2337,-25.1375,60.861,36.7395,45.258,-2.102969753
2,-39.7907,37745.0,62.0763,165.0962,171.4942,123.3614,159.2491,177.1372,177.9955,78.7045,-60.6973,57.899,61.41,165.0257,-112.475,29.2045,45.0659,166.3379,46.7539,82.544,14.9591,53.8303,-2.127608729
2,-46.3445,37746.0,54.2961,-175.9071,-177.1982,125.2807,151.4239,149.1082,169.3765,48.2731,-58.5842,47.4828,74.715,-177.5359,-140.4135,6.2253,59.8949,-168.9692,-4.996,66.6301,35.1343,65.1904,-2.4780404149999997
2,-29.679,37747.0,57.0042,147.1747,172.2829,124.246,159.8015,131.0217,169.7895,39.7113,-52.5462,51.0505,79.4368,176.0057,-141.1152,2.2022,63.6765,175.2631,-10.818,63.3097,29.3673,44.6501,-1.5869361299999998
2,-35.4185,37748.0,55.1903,179.2683,161.3545,122.1803,157.6872,56.4768,-169.7125,39.7257,-59.8457,66.3349,64.3684,-175.2784,-167.1038,-21.8967,67.2373,-168.3996,-23.2908,63.4223,53.2797,53.7192,-1.893827195
2,-27.1919,37749.0,59.0169,-170.5089,167.4857,130.9646,167.6572,92.3388,162.2426,43.5014,-58.5336,60.548,76.5029,-173.991,-172.3298,2.6283,83.1093,-160.3445,-36.6596,58.3317,41.5221,78.1224,-1.453950893
2,-42.6087,37750.0,35.161,-160.4402,176.5713,129.8446,-176.0795,159.2789,176.7125,47.7562,-64.6262,50.4145,75.1229,-172.7033,-121.7915,-16.5136,54.164,164.4164,69.1303,56.1695,52.2231,47.7717,-2.278287189
2,-32.5366,37751.0,52.1461,144.7626,144.0281,128.2415,160.9348,50.0588,175.8826,58.3999,-46.8987,75.0944,61.0901,-164.9246,-152.2882,-6.4715,63.7938,178.0689,71.0506,69.4431,43.3209,40.4783,-1.739732002
2,-48.9325,37752.0,64.4557,153.2587,158.1783,132.0452,172.5296,-9.5868,155.6954,78.6561,-59.9681,75.4873,-179.208,172.4801,95.8789,-8.2687,43.9407,165.0301,81.5391,63.7203,45.0857,60.1231,-2.616420775
2,-36.7206,37753.0,60.1082,177.8896,-177.059,132.1169,-172.218,-8.5886,-177.9553,40.1525,-68.2502,45.5517,177.9329,164.0088,88.3901,7.9582,46.0247,-174.7602,169.2997,49.4081,39.2473,41.9699,-1.9634504819999998
2,-29.240900000000003,37754.0,51.4578,-159.3216,175.2082,121.5013,167.6182,-20.6018,162.6964,58.6808,-58.4632,61.8712,173.5243,178.8922,100.014,13.3437,80.581,-175.0892,168.7281,65.0707,49.8186,70.7712,-1.5635109230000002
2,-32.3358,37755.0,61.972,-171.0098,172.9737,124.0388,167.9211,-10.5456,167.25,45.686,-63.9558,60.7454,167.9713,175.8493,99.325,6.9042,60.6963,171.5126,-178.1321,64.4999,27.127,57.3025,-1.7289952259999999
2,-32.3022,37756.0,70.708,168.2335,156.8665,128.4569,178.4451,-10.3506,164.835,62.356,-49.6596,62.0405,67.5287,177.3931,-161.5963,-17.3204,58.3036,168.5597,-137.7872,57.4463,32.3983,58.5393,-1.7271986339999998
2,-45.4032,37757.0,63.1665,-149.2819,168.8915,127.2563,170.9047,-11.7232,160.894,57.2721,-69.3017,57.6573,71.2912,-174.9003,-174.356,18.7722,56.7185,165.8388,178.4974,62.0873,49.6345,70.981,-2.427709104
2,-33.8195,37758.0,72.9215,177.9703,156.5263,130.6644,165.8697,-14.6605,161.589,56.8577,-50.2987,48.184,69.4287,-170.1853,-143.7507,-18.776,54.9159,155.388,-151.0958,65.0771,41.2153,58.2219,-1.8083286649999997
2,-32.6786,37759.0,58.038,-160.3848,168.6119,130.9133,156.4778,1.4835,153.3206,54.4321,-73.6045,59.3116,69.8019,162.7561,178.6342,-0.4147,57.7324,174.7206,-60.8761,74.9609,43.5119,45.1992,-1.747324742
2,-27.735600000000005,37760.0,51.4281,-151.0899,175.8263,124.5365,163.2287,22.2807,162.9556,49.4725,-59.4282,58.1744,64.3501,-170.069,-143.6451,-4.3501,56.5944,169.5489,7.6678,72.8339,40.2993,50.4257,-1.4830225320000001
2,-26.3938,37761.0,60.6507,171.9363,174.831,128.3932,175.2623,124.8241,161.2846,62.8112,-56.3981,47.5093,75.9955,-179.5844,-170.9322,11.23,72.3493,-178.9575,45.1989,65.9194,45.0153,62.8451,-1.4112764859999998
2,-39.4797,37762.0,67.1809,174.1537,174.8752,123.6424,178.6928,138.8549,171.195,47.9424,-64.2851,57.9371,65.4849,-167.0577,-137.2469,-5.9984,66.9184,154.4264,37.5083,46.5079,75.4525,77.8842,-2.110979559
2,-38.0406,37763.0,68.1693,169.7268,-179.3952,123.679,176.8868,168.3493,178.5875,49.6525,-64.764,61.7136,56.5377,-179.9777,-129.3749,-15.0797,47.3535,159.7677,-2.4709,82.5888,15.243,55.4628,-2.0340308819999997
2,-27.918,37764.0,57.9624,-163.5715,152.146,128.0674,176.7098,-14.3742,178.8456,50.2057,-67.2056,59.8982,57.8209,173.848,-132.0889,-0.6149,54.6366,-169.8553,10.5786,63.369,32.6123,55.7099,-1.4927754599999998
2,-41.719,37765.0,61.483,177.4179,160.4938,118.2798,165.2356,-13.0439,171.1454,62.0739,-55.229,63.5825,65.2947,-173.7429,-167.8954,17.3721,60.5046,173.2761,19.8924,63.7091,52.569,64.6035,-2.23071493
2,-36.7221,37766.0,54.1594,-170.5192,170.0233,127.9292,172.9136,-11.7974,177.6544,61.6005,-61.0105,65.4224,70.8891,-169.6091,176.8513,14.7094,66.4921,167.4965,13.1853,64.9162,48.4246,55.2055,-1.9635306869999998
2,-34.1243,37767.0,59.2595,-175.8268,154.5349,132.0579,167.683,-77.3708,150.7266,76.6213,-58.3431,61.5845,57.3318,-175.0088,-165.5057,-4.8149,53.2435,176.8302,29.0116,67.9701,50.7364,57.6323,-1.8246263209999998
2,-38.4957,37768.0,50.3041,-167.8394,169.3953,118.1457,156.4871,-128.3719,173.7418,45.414,-46.2283,58.5701,82.1358,-174.3096,-156.0111,-6.1769,49.7476,-176.3271,2.8866,66.6309,37.8522,58.6993,-2.0583650789999997
2,-33.2504,37769.0,46.2714,-167.7515,159.9207,124.5578,160.6307,82.5637,178.8352,62.6973,-60.5168,63.1781,77.9517,-170.934,-173.9392,-1.4153,53.3692,176.4993,10.5212,64.8675,49.9541,65.6627,-1.7778988879999997
2,-30.8921,37770.0,66.4269,-169.045,173.6387,124.2379,179.1318,107.0652,-177.6778,67.7588,-56.6055,69.1854,62.83,-170.1089,175.3949,2.0573,71.8245,179.0004,6.3109,55.3348,60.701,47.302,-1.6518005869999999
2,-51.49770000000001,37771.0,55.8692,-164.7701,146.5175,123.5735,173.4276,109.6522,173.8219,66.3984,-70.351,48.0454,90.6475,-173.2127,-167.3231,9.0465,63.9757,166.0391,9.8825,72.2949,41.3572,54.5795,-2.7535820190000004
2,-38.815,37772.0,72.6179,172.8359,156.1722,123.8965,173.4121,-16.691,-172.1248,69.561,-54.9759,57.3634,61.7705,-172.0862,-163.2277,-7.686,63.9068,169.171,7.9711,59.9414,63.7424,62.2914,-2.07543805
2,-31.7636,37773.0,50.5395,164.1308,154.8448,122.2106,160.1259,-160.6896,167.3032,55.3041,-74.8196,56.9835,71.8739,-176.4748,-150.0275,-8.0591,57.5916,169.8045,5.7624,68.1147,46.2594,79.508,-1.698399692
2,-28.5578,37774.0,55.7978,175.7719,-179.7856,120.0705,166.9828,-111.1536,177.9504,66.3263,-51.1719,67.7617,69.5607,-164.9251,-175.359,-2.8647,50.8973,172.0552,10.5997,53.6344,59.7311,51.5263,-1.526985566
2,-30.5432,37775.0,52.7122,-143.339,166.5371,132.5818,160.1755,-102.2346,161.324,73.1164,-67.7968,70.0122,172.4716,166.5246,81.5949,2.8559,48.888,173.964,94.5909,66.4278,48.2395,55.9431,-1.633144904
2,-31.3917,37776.0,78.4209,-168.4746,160.186,121.7087,167.3334,8.3399,167.3767,46.3867,-55.1667,73.635,-179.5764,162.8656,97.1872,-2.1562,50.5588,170.8222,111.3554,65.8698,35.3282,72.6887,-1.6785141989999999
2,-47.1734,37777.0,74.7696,171.9785,177.2917,117.8273,153.0721,-157.576,166.3082,63.2045,-59.483,78.3055,167.8979,157.3218,123.4431,-18.7314,66.0713,159.5872,114.2927,65.8813,45.3849,53.1311,-2.522361698
2,-37.1827,37778.0,44.8275,-157.1184,175.0901,128.7887,161.801,-89.1167,-164.1335,46.503,-55.932,79.7134,173.414,168.4718,85.2779,-4.1963,58.5874,179.8595,99.0561,66.2728,48.1351,53.3948,-1.9881589689999997
2,-30.1241,37779.0,48.3649,-151.5654,170.992,124.3751,170.0686,113.5597,163.4408,57.0327,-54.1644,57.4417,171.9485,177.705,124.1726,-3.0498,64.0241,165.1499,120.0219,61.808,47.5551,72.6628,-1.6107356269999997
2,-38.2225,37780.0,60.1055,-168.8404,166.0212,132.1941,-170.0881,130.6734,177.7795,50.02,-62.0847,58.696,64.7754,172.4368,-148.9795,-20.0096,53.0881,171.4952,119.4445,60.2122,61.7508,49.1717,-2.043757075
2,-46.2804,37781.0,65.1018,167.6845,178.9022,128.1075,-161.9649,82.6454,-167.3442,67.2276,-52.0779,71.0938,77.0524,178.6667,-131.6569,-17.9574,74.1473,170.1732,152.1091,57.4913,52.317,57.7463,-2.474612988
2,-38.2041,37782.0,64.8383,163.543,157.2414,128.1913,157.9428,113.3653,175.5826,60.6622,-68.3435,65.505,165.1035,171.6193,120.1399,9.7343,94.3944,160.956,107.6396,51.2778,52.391,62.0937,-2.0427732269999996
2,-52.66210000000001,37783.0,52.1875,-172.4705,173.1214,135.6555,167.539,-3.225,-170.5143,60.6905,-61.4163,50.741,72.6398,161.4654,-158.3791,-1.986,42.2167,170.8423,125.4894,55.0009,39.6048,56.7394,-2.8158424870000003
2,-49.8545,37784.0,51.4827,-147.0369,177.1298,124.4554,170.7168,-8.4904,163.4045,61.5068,-50.7202,57.1187,150.7649,-168.6317,130.8131,13.0993,58.9065,-172.552,-179.9379,40.9681,58.5555,72.6357,-2.665720115
2,-46.4152,37785.0,66.6407,153.5856,175.1781,127.066,171.749,20.0986,-169.5196,50.9495,-60.7763,58.2999,155.0039,-179.8919,99.5064,20.4304,31.9201,-171.5116,162.7056,50.4655,56.0691,49.3897,-2.4818207439999997
2,-33.8479,37786.0,56.7602,-158.3155,174.908,125.3429,162.2659,15.1695,158.6299,50.5816,-59.4309,51.7459,173.3241,176.4659,81.4664,-16.3415,70.1858,178.9498,49.5523,54.5631,60.9948,54.5695,-1.809847213
2,-31.2994,37787.0,62.2937,-179.4995,175.5507,121.608,169.7893,39.1521,157.772,43.7353,-59.5033,58.0171,173.2529,172.1362,106.8787,-15.0071,55.9318,175.9814,130.6466,71.4396,24.2743,56.413,-1.6735789179999998
2,-29.4653,37788.0,59.4939,-174.096,178.221,129.5769,161.7902,1.1178,164.0686,70.3125,-59.2857,54.2354,164.7775,171.0282,111.2084,5.6421,60.0786,169.5278,71.8632,44.9172,60.4458,66.0352,-1.5755095909999999
2,-41.8279,37789.0,81.9539,170.4475,177.5087,125.2449,179.1976,39.8141,153.739,59.1947,-66.8429,53.9195,167.3006,-177.4346,92.6347,-5.8025,66.4995,-178.5845,157.0109,58.5062,50.1777,72.9051,-2.236537813
2,-34.976,37790.0,53.3195,-178.6704,168.4401,126.5695,-178.6252,-13.0045,165.1753,60.575,-58.1969,58.4745,-178.9373,179.7887,106.2802,-17.5327,50.5098,-179.943,98.0392,57.3673,41.2773,49.7584,-1.8701667199999998
2,-34.971,37791.0,60.154,156.586,172.6103,120.1522,165.7672,-18.7328,-176.9549,-65.8312,-69.7984,63.0534,152.0193,173.7721,95.7221,-10.1309,54.7073,179.4757,85.1044,68.2123,48.8899,68.6962,-1.8698993699999997
2,-38.49960000000001,37792.0,54.8027,-163.6751,171.7688,128.4307,169.3013,-15.8238,161.9672,-71.2593,-49.0604,72.2012,-171.9327,-179.4239,74.0748,-5.9456,58.5955,174.0991,119.0139,65.876,51.9446,53.9452,-2.0585736120000004
2,-40.5221,37793.0,80.1559,-177.3252,-179.8494,121.6554,-173.9551,-34.9557,178.3161,-65.1548,-57.1275,71.8057,154.875,156.2889,82.2763,15.7469,59.4296,-174.0341,108.1979,64.8445,45.2331,46.1929,-2.166716687
2,-36.6176,37794.0,54.5594,164.4,161.4439,123.4317,171.4611,-1.0014,-176.8579,-59.7516,-54.5385,73.2503,166.9644,165.864,124.2923,4.2738,45.7914,166.6915,128.8965,50.9948,39.294,62.7706,-1.957943072
2,-40.9384,37795.0,59.9694,-164.8131,158.6625,122.3514,167.1122,-45.7333,166.9141,-71.0879,-49.6941,54.4877,172.8875,-179.8411,134.2074,-3.3744,65.79,174.6595,142.7474,61.6576,35.7951,54.6584,-2.188976248
2,-45.7914,37796.0,67.4057,-145.7673,175.7228,122.5842,155.8026,24.0906,154.0452,-59.3553,-52.2358,50.8153,153.383,-168.2474,87.2173,-0.9887,72.5175,171.5463,109.1837,57.1627,45.9623,40.98,-2.448466158
2,-34.5525,37797.0,56.6555,-158.3069,175.1985,127.1047,162.573,14.8608,-172.2897,-84.4913,-68.0307,56.8029,179.2501,-175.6929,91.6692,-4.3294,64.5311,163.6536,115.9149,63.8489,48.2749,43.023,-1.847522175
2,-29.026800000000005,37798.0,62.1308,-161.7814,155.1131,124.2633,-169.6873,8.599,-177.5521,-64.2443,-56.8419,48.2131,159.3,-177.3877,107.3433,-8.2725,59.1726,168.0829,142.5842,50.2079,37.0385,51.3307,-1.552062996
2,-34.5488,37799.0,56.9157,159.1314,167.2729,115.2495,169.9119,1.5212,164.6684,-56.9137,-57.6747,58.6453,149.9491,-175.2839,116.9407,2.2097,63.3291,175.2189,62.0495,56.6907,61.4476,70.8639,-1.8473243359999998
